fund_name,category,fund_house,scheme_id,stock_name,sector,allocation_percent,value,change_3m_percent,change_6m_percent,change_1y_percent,scrape_date,source
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,BAJAJ FINANCE ,FINANCIAL,0.86,303.4 Cr,0.8,0.85,0.82,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,DR. REDDY'S LABORATORIES ,HEALTHCARE,0.86,304.93 Cr,0.87,0.64,,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,THE INDIAN HOTELS COMPANY ,SERVICES,0.83,292.65 Cr,0.77,0.57,,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,ADANI PORTS AND SPECIAL ECONOMIC ZONE ,SERVICES,0.81,286.01 Cr,0.72,0.73,0.82,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,SONA BLW PRECISION FORGINGS ,AUTOMOBILE,0.79,278.43 Cr,0.66,0.6,0.63,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,INDUSIND BANK ,FINANCIAL,0.72,256.2 Cr,0.85,0.67,0.63,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,VEDANTA ,METALS & MINING,0.68,241.9 Cr,0.59,1.26,1.32,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,SOLAR INDUSTRIES INDIA ,CHEMICALS,0.66,233.01 Cr,,,,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,FSN E-COMMERCE VENTURES ,SERVICES,0.66,233.09 Cr,0.67,0.74,1.17,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,POWER FINANCE CORPORATION ,FINANCIAL,0.64,227.69 Cr,0.51,0.62,0.66,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,LODHA DEVELOPERS ,CONSTRUCTION,0.63,223.03 Cr,0.59,0.37,0.73,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,PIDILITE INDUSTRIES ,CHEMICALS,0.59,208.83 Cr,0.58,0.6,0.61,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,INTERGLOBE AVIATION ,SERVICES,0.58,205.42 Cr,0.53,0.5,0.69,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,AVENUE SUPERMARTS ,SERVICES,0.58,204.6 Cr,0.47,0.82,0.96,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,SWIGGY ,SERVICES,0.58,203.41 Cr,0.61,0.22,,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,KALPATARU PROJECTS INTERNATIONAL ,CAPITAL GOODS,0.58,203.7 Cr,0.43,0.33,0.27,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,JINDAL STEEL ,METALS & MINING,0.57,200.43 Cr,0.52,0.68,1.15,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,TIMKEN INDIA ,CAPITAL GOODS,0.55,194.94 Cr,0.58,0.61,0.81,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,BIOCON ,HEALTHCARE,0.53,186.89 Cr,0.25,0.24,0.26,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,GUJARAT FLUOROCHEMICALS ,CHEMICALS,0.48,169.2 Cr,0.39,0.13,,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,MPHASIS ,TECHNOLOGY,0.47,165.86 Cr,0.6,0.11,,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,OIL AND NATURAL GAS CORPORATION ,ENERGY,0.44,153.99 Cr,0.47,0.49,0.53,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,DLF ,CONSTRUCTION,0.42,147.3 Cr,,,,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,CROMPTON GREAVES CONSUMER ELECTRICALS ,CONSUMER DISCRETIONARY,0.39,139.16 Cr,0.37,0.45,0.57,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,EPL ,MATERIALS,0.33,117.13 Cr,0.29,0.3,0.41,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,INDIAN ENERGY EXCHANGE ,SERVICES,0.31,108.98 Cr,0.3,0.33,0.8,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,ABB INDIA ,CAPITAL GOODS,0.3,105.01 Cr,0.22,0.23,0.32,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,KPIT TECHNOLOGIES ,TECHNOLOGY,0.28,98.55 Cr,0.1,,,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,SKF INDIA (INDUSTRIAL) ,CAPITAL GOODS,0.26,90.13 Cr,0.13,,,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,LG ELECTRONICS INDIA ,CONSUMER DISCRETIONARY,0.25,89.88 Cr,,,,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,ULTRATECH CEMENT ,MATERIALS,0.25,88.64 Cr,,,,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,GAIL (INDIA) ,ENERGY,0.23,82.19 Cr,0.56,0.65,0.72,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,SOBHA ,CONSTRUCTION,0.22,79.26 Cr,0.21,0.23,0.19,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,TITAGARH RAIL SYSTEMS ,AUTOMOBILE,0.21,75.69 Cr,0.28,0.29,0.28,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,TATA STEEL ,METALS & MINING,0.19,68.73 Cr,0.32,0.82,0.65,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,BHARAT ELECTRONICS ,CAPITAL GOODS,0.18,63.75 Cr,0.37,0.4,0.66,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,RESTAURANT BRANDS ASIA ,SERVICES,0.17,61.53 Cr,0.16,0.21,0.17,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,BHARAT PETROLEUM CORPORATION ,ENERGY,0.16,57.64 Cr,0.3,0.43,0.2,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,GUJARAT STATE PETRONET ,ENERGY,0.16,57.07 Cr,0.18,0.19,0.19,2026-05-11,ETMoney
Mirae Asset Large Cap Fund,Large Cap,Mirae Asset Mutual Fund,6550,CHEMPLAST SANMAR ,CHEMICALS,0.15,54 Cr,0.13,0.2,0.3,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,ICICI BANK ,FINANCIAL,7.18,703.41 Cr,6.93,6.97,7.47,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,HDFC BANK ,FINANCIAL,6.45,631.42 Cr,7.67,7.78,7.36,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,STATE BANK OF INDIA,FINANCIAL,4.4,431.26 Cr,3.58,3.41,2.84,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,BHARTI AIRTEL ,COMMUNICATION,4.0,391.75 Cr,3.77,3.57,3.44,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,LARSEN & TOUBRO ,CONSTRUCTION,3.94,386.21 Cr,4.01,3.78,3.94,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,AXIS BANK ,FINANCIAL,3.14,307.23 Cr,3.17,2.93,3.16,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,SUN PHARMACEUTICAL INDUSTRIES ,HEALTHCARE,2.92,286.29 Cr,2.58,2.48,2.36,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,MAHINDRA & MAHINDRA ,AUTOMOBILE,2.85,279.63 Cr,2.93,3.18,2.85,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,BAJAJ FINANCE ,FINANCIAL,2.82,276.36 Cr,2.77,2.34,1.89,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,MARUTI SUZUKI INDIA ,AUTOMOBILE,2.23,218.34 Cr,2.71,2.83,2.14,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,ITC ,CONSUMER STAPLES,2.19,214.22 Cr,2.81,2.78,2.75,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,TATA STEEL ,METALS & MINING,2.15,210.8 Cr,1.76,1.64,1.58,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,ULTRATECH CEMENT ,MATERIALS,2.1,205.44 Cr,1.98,2.1,2.28,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,SHRIRAM FINANCE ,FINANCIAL,1.79,175.12 Cr,1.82,1.27,1.23,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,INTERGLOBE AVIATION ,SERVICES,1.72,168.9 Cr,1.88,2.11,2.17,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,TATA CONSULTANCY SERVICES ,TECHNOLOGY,1.71,167.96 Cr,2.06,1.59,2.33,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,SOLAR INDUSTRIES INDIA ,CHEMICALS,1.53,149.4 Cr,1.37,1.53,1.37,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,KOTAK MAHINDRA BANK ,FINANCIAL,1.47,144.01 Cr,1.62,1.56,1.88,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,ETERNAL ,SERVICES,1.44,140.62 Cr,1.48,1.74,1.17,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,BHARAT ELECTRONICS ,CAPITAL GOODS,1.38,135.63 Cr,1.12,1.21,,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,BHARAT PETROLEUM CORPORATION ,ENERGY,1.22,119.03 Cr,1.57,1.42,1.23,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,TECH MAHINDRA ,TECHNOLOGY,1.22,119.8 Cr,1.21,1.08,1.32,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,COROMANDEL INTERNATIONAL ,CHEMICALS,1.17,114.64 Cr,1.23,1.29,1.66,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,UNITED SPIRITS ,CONSUMER STAPLES,1.13,110.55 Cr,1.18,1.05,1.51,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,HINDALCO INDUSTRIES ,METALS & MINING,1.13,110.76 Cr,0.9,0.78,0.73,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,GODREJ CONSUMER PRODUCTS ,CONSUMER STAPLES,1.1,107.34 Cr,1.2,1.22,1.22,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,CUMMINS INDIA ,CAPITAL GOODS,1.1,107.66 Cr,1.03,0.96,0.89,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,APOLLO HOSPITALS ENTERPRISE ,HEALTHCARE,0.98,96.41 Cr,0.83,0.92,0.55,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,APOLLO TYRES ,AUTOMOBILE,0.95,93.28 Cr,1.02,1.03,0.93,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,HINDUSTAN UNILEVER ,CONSUMER STAPLES,0.95,93.34 Cr,1.12,1.29,1.93,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,BHARAT FORGE ,AUTOMOBILE,0.87,85.45 Cr,0.64,0.59,0.76,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,POWER FINANCE CORPORATION ,FINANCIAL,0.86,84.33 Cr,0.75,0.92,0.92,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,TORRENT PHARMACEUTICALS ,HEALTHCARE,0.82,80.48 Cr,0.62,0.59,,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,PERSISTENT SYSTEMS ,TECHNOLOGY,0.8,78.16 Cr,1.02,0.67,0.67,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,BRITANNIA INDUSTRIES ,CONSUMER STAPLES,0.77,75.84 Cr,0.76,0.8,,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,HDFC LIFE INSURANCE CO ,INSURANCE,0.76,74.16 Cr,0.85,0.91,0.58,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,BOSCH ,AUTOMOBILE,0.66,64.29 Cr,0.68,0.76,0.66,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,V-GUARD INDUSTRIES ,CONSUMER DISCRETIONARY,0.66,64.58 Cr,0.61,0.74,0.77,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,LG ELECTRONICS INDIA ,CONSUMER DISCRETIONARY,0.65,63.24 Cr,0.6,,,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,SCHAEFFLER INDIA ,CAPITAL GOODS,0.63,61.51 Cr,0.56,0.65,0.57,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,MPHASIS ,TECHNOLOGY,0.62,60.8 Cr,0.75,0.75,0.65,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,POONAWALLA FINCORP ,FINANCIAL,0.59,57.35 Cr,0.68,0.79,0.61,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,HERO MOTOCORP ,AUTOMOBILE,0.55,53.89 Cr,0.6,0.98,0.72,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,OBEROI REALTY ,CONSTRUCTION,0.53,51.79 Cr,0.55,0.55,0.69,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,GUJARAT STATE PETRONET ,ENERGY,0.48,47.07 Cr,0.57,0.61,0.63,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,VISHAL MEGA MART ,SERVICES,0.46,44.81 Cr,0.6,0.7,0.35,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,ANTHEM BIOSCIENCES ,HEALTHCARE,0.44,43.08 Cr,0.39,0.45,,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,SWIGGY ,SERVICES,0.37,36.02 Cr,0.48,0.56,0.44,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,POLYCAB INDIA ,CAPITAL GOODS,0.35,34.47 Cr,,,,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,THE INDIA CEMENTS ,MATERIALS,0.34,33.49 Cr,0.38,0.49,,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,ASTRA MICROWAVE PRODUCTS ,COMMUNICATION,0.34,32.85 Cr,0.34,0.36,0.27,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,LENSKART SOLUTIONS ,CONSUMER DISCRETIONARY,0.3,29.49 Cr,0.24,,,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,MAHINDRA LIFESPACE DEVELOPERS ,CONSTRUCTION,0.27,26.29 Cr,0.32,0.3,0.21,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,COAL INDIA ,MATERIALS,0.2,20.89 Cr,,,,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,BRAINBEES SOLUTIONS ,CONSUMER DISCRETIONARY,0.2,19.15 Cr,0.3,0.45,0.5,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,BANK OF MAHARASHTRA,FINANCIAL,0.14,13.72 Cr,0.13,,,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,NTPC ,ENERGY,0.14,306.64 Cr,2.34,2.57,2.84,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,INFOSYS ,TECHNOLOGY,0.06,348.39 Cr,3.92,3.85,4.41,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,SAMVARDHANA MOTHERSON INTERNATIONAL ,AUTOMOBILE,0.04,78.32 Cr,0.77,0.47,0.73,2026-05-11,ETMoney
Kotak Large Cap Fund,Large Cap,Kotak Mutual Fund,32273,RELIANCE INDUSTRIES ,ENERGY,0.02,682.67 Cr,6.82,6.44,6.26,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,HDFC BANK ,FINANCIAL,8.48,"1,291 Cr",9.41,9.45,9.29,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,ICICI BANK ,FINANCIAL,7.99,"1,218 Cr",7.75,8.24,8.23,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,RELIANCE INDUSTRIES ,ENERGY,5.65,860.29 Cr,5.88,5.36,4.79,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,BHARTI AIRTEL ,COMMUNICATION,4.71,717.47 Cr,4.4,4.0,4.04,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,INFOSYS ,TECHNOLOGY,4.17,635.41 Cr,4.28,4.02,4.11,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,STATE BANK OF INDIA,FINANCIAL,4.14,630.52 Cr,4.13,3.83,2.99,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,LARSEN & TOUBRO ,CONSTRUCTION,4.07,619.52 Cr,4.05,3.84,3.47,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,MAHINDRA & MAHINDRA ,AUTOMOBILE,3.25,494.47 Cr,3.55,3.41,2.91,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,AXIS BANK ,FINANCIAL,3.19,486.49 Cr,2.55,2.35,2.58,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,BAJAJ FINANCE ,FINANCIAL,2.78,423.16 Cr,2.77,2.97,2.93,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,ULTRATECH CEMENT ,MATERIALS,2.43,369.79 Cr,2.16,2.64,2.92,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,KOTAK MAHINDRA BANK ,FINANCIAL,2.23,339.92 Cr,2.33,2.12,2.02,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,ETERNAL ,SERVICES,2.01,305.48 Cr,1.98,2.86,2.03,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,SUN PHARMACEUTICAL INDUSTRIES ,HEALTHCARE,1.7,259.24 Cr,1.51,1.85,1.82,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,TITAN COMPANY ,CONSUMER DISCRETIONARY,1.65,251.6 Cr,1.5,1.32,1.31,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,SBI LIFE INSURANCE COMPANY ,INSURANCE,1.62,246.09 Cr,1.61,1.31,1.35,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,TECH MAHINDRA ,TECHNOLOGY,1.52,232.3 Cr,1.48,1.27,1.26,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,MARUTI SUZUKI INDIA ,AUTOMOBILE,1.49,227.23 Cr,1.62,1.65,1.25,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,BHARAT ELECTRONICS ,CAPITAL GOODS,1.44,218.71 Cr,1.58,1.81,2.19,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,ITC ,CONSUMER STAPLES,1.42,215.77 Cr,2.59,2.36,2.52,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,NTPC ,ENERGY,1.41,214.97 Cr,1.26,1.67,2.13,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,TATA CONSUMER PRODUCTS ,CONSUMER STAPLES,1.4,213.1 Cr,1.47,1.48,1.52,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,DIVI'S LABORATORIES ,HEALTHCARE,1.35,205.8 Cr,1.26,0.99,0.81,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,MAX HEALTHCARE INSTITUTE ,HEALTHCARE,1.33,201.9 Cr,1.25,1.31,1.36,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,TATA CONSULTANCY SERVICES ,TECHNOLOGY,1.3,198.61 Cr,1.54,1.58,2.5,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,VARUN BEVERAGES ,CONSUMER STAPLES,1.27,193.26 Cr,1.39,1.18,1.34,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,CG POWER AND INDUSTRIAL SOLUTIONS ,CAPITAL GOODS,1.27,193.98 Cr,0.87,1.06,0.82,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,TATA STEEL ,METALS & MINING,1.25,190.9 Cr,0.75,0.31,,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,UNITED SPIRITS ,CONSUMER STAPLES,1.16,176.11 Cr,1.19,1.0,1.17,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,THE INDIAN HOTELS COMPANY ,SERVICES,1.15,175.53 Cr,1.3,1.34,0.25,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,INTERGLOBE AVIATION ,SERVICES,1.13,171.84 Cr,1.28,1.49,1.5,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,PB FINTECH ,SERVICES,1.11,168.7 Cr,0.96,1.03,0.58,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,TORRENT PHARMACEUTICALS ,HEALTHCARE,1.04,159.17 Cr,0.9,0.89,0.52,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY ,FINANCIAL,0.98,149.96 Cr,1.13,1.21,1.52,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,TATA POWER COMPANY ,ENERGY,0.96,145.81 Cr,0.84,0.91,0.97,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,VISHAL MEGA MART ,SERVICES,0.96,146.7 Cr,0.51,,,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,HINDUSTAN AERONAUTICS ,CAPITAL GOODS,0.91,138.96 Cr,0.89,0.86,,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,TVS MOTOR COMPANY ,AUTOMOBILE,0.86,131.18 Cr,0.58,0.57,0.19,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,HINDUSTAN UNILEVER ,CONSUMER STAPLES,0.84,127.99 Cr,0.82,0.95,0.94,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,ICICI PRUDENTIAL ASSET MANAGEMENT COMPANY ,UNCLASSIFIED,0.81,123.46 Cr,0.62,,,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,BRITANNIA INDUSTRIES ,CONSUMER STAPLES,0.81,123.25 Cr,0.7,,,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,MANKIND PHARMA ,HEALTHCARE,0.8,122.44 Cr,1.15,1.35,1.46,2026-05-11,ETMoney
Canara Robeco Large Cap Fund,Large Cap,Canara Robeco Mutual Fund,10960,PI INDUSTRIES ,CHEMICALS,0.74,112.09 Cr,0.99,0.98,0.54,2026-05-11,ETMoney
